id,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10
36866,2.421,4.021,0.368,0.109,0.37,-0.058,168.705,11649.613,170.356,0
36867,2.995,4.455,0.487,0.126,0.37,-0.076,171.662,11786.696,169.193,0
36868,2.995,4.455,0.487,0.126,0.37,-0.076,171.662,11786.696,169.193,0
36869,2.995,4.455,0.487,0.126,0.37,-0.076,171.662,11786.696,169.193,0
36870,3.992,5.622,0.632,0.172,0.37,-0.098,168.93,11916.308,168.47,0
36871,3.992,5.622,0.632,0.172,0.37,-0.098,168.93,11916.308,168.47,0
36872,3.992,5.622,0.632,0.172,0.37,-0.098,168.93,11916.308,168.47,0
36873,4.838,6.858,0.725,0.209,0.37,-0.062,169.434,11988.29,169.702,0
36874,4.838,6.858,0.725,0.209,0.37,-0.062,169.434,11988.29,169.702,0
36875,4.838,6.858,0.725,0.209,0.37,-0.062,169.434,11988.29,169.702,0
36876,5.472,7.861,0.786,0.242,0.37,-0.04,166.853,12068.628,170.368,0
36877,5.472,7.861,0.786,0.242,0.37,-0.04,166.853,12068.628,170.368,0
36878,5.472,7.861,0.786,0.242,0.37,-0.04,166.853,12068.628,170.368,0
36879,5.962,8.646,0.83,0.268,0.37,-0.04,172.533,12014.309,169.635,0
36880,5.962,8.646,0.83,0.268,0.37,-0.04,172.533,12014.309,169.635,0
36881,5.962,8.646,0.83,0.268,0.37,-0.04,172.533,12014.309,169.635,0
36882,6.298,9.193,0.86,0.285,0.362,-0.046,166.535,11960.637,170.068,0
36883,6.298,9.193,0.86,0.285,0.362,-0.046,166.535,11960.637,170.068,0
36884,6.298,9.193,0.86,0.285,0.362,-0.046,166.535,11960.637,170.068,0
36885,6.526,9.542,0.875,0.292,0.362,-0.038,168.186,11926.78,168.302,0
36886,6.526,9.542,0.875,0.292,0.362,-0.038,168.186,11926.78,168.302,0
36887,6.526,9.542,0.875,0.292,0.362,-0.038,168.186,11926.78,168.302,0
36888,6.689,9.769,0.889,0.298,0.36,-0.041,169.346,11931.093,167.79,0
36889,6.689,9.769,0.889,0.298,0.36,-0.041,169.346,11931.093,167.79,0
36890,6.689,9.769,0.889,0.298,0.36,-0.041,169.346,11931.093,167.79,1
36891,6.802,9.928,0.898,0.293,0.36,-0.048,168.224,12043.777,168.485,1
36892,6.802,9.928,0.898,0.293,0.36,-0.048,168.224,12043.777,168.485,1
36893,6.802,9.928,0.898,0.293,0.36,-0.048,168.224,12043.777,168.485,1
36894,6.868,10.035,0.902,0.297,0.35,-0.059,169.153,12048.257,167.676,1
36895,6.868,10.035,0.902,0.297,0.35,-0.059,169.153,12048.257,167.676,1
36896,6.868,10.035,0.902,0.297,0.35,-0.059,169.153,12048.257,167.676,1
36897,6.899,10.089,0.908,0.297,0.35,-0.072,167.105,12022.513,167.258,1
36898,6.899,10.089,0.908,0.297,0.35,-0.072,167.105,12022.513,167.258,1
36899,6.899,10.089,0.908,0.297,0.35,-0.072,167.105,12022.513,167.258,0
36900,6.912,10.144,0.903,0.3,0.35,-0.062,170.483,12017.259,167.287,0
36901,6.912,10.144,0.903,0.3,0.35,-0.062,170.483,12017.259,167.287,0
36902,6.912,10.144,0.903,0.3,0.35,-0.062,170.483,12017.259,167.287,0
36903,6.902,10.181,0.899,0.302,0.35,-0.057,166.429,12018.53,166.2,0
36904,6.902,10.181,0.899,0.302,0.35,-0.057,166.429,12018.53,166.2,0
36905,6.902,10.181,0.899,0.302,0.35,-0.057,166.429,12018.53,166.2,0
36906,6.892,10.218,0.891,0.304,0.35,-0.052,168.072,12050.784,166.765,0
36907,6.892,10.218,0.891,0.304,0.35,-0.052,168.072,12050.784,166.765,0
36908,6.892,10.218,0.891,0.304,0.35,-0.052,168.072,12050.784,166.765,0
36909,6.872,10.252,0.882,0.304,0.35,-0.061,168.404,12088.873,167.779,0
36910,6.872,10.252,0.882,0.304,0.35,-0.061,168.404,12088.873,167.779,0
36911,6.872,10.252,0.882,0.304,0.35,-0.061,168.404,12088.873,167.779,0
36912,6.84,10.288,0.875,0.311,0.35,-0.121,167.87,12163.09,167.85,0
36913,6.84,10.288,0.875,0.311,0.35,-0.121,167.87,12163.09,167.85,0
36914,6.84,10.288,0.875,0.311,0.35,-0.121,167.87,12163.09,167.85,0
36915,6.794,10.32,0.858,0.327,0.35,-0.065,165.669,12193.008,168.687,0
36916,6.794,10.32,0.858,0.327,0.35,-0.065,165.669,12193.008,168.687,0
36917,6.794,10.32,0.858,0.327,0.35,-0.065,165.669,12193.008,168.687,0
36918,6.749,10.349,0.839,0.333,0.35,-0.032,168.936,12160.096,168.769,0
36919,6.749,10.349,0.839,0.333,0.35,-0.032,168.936,12160.096,168.769,1
36920,6.749,10.349,0.839,0.333,0.35,-0.032,168.936,12160.096,168.769,1
36921,6.726,10.376,0.822,0.343,0.355,-0.032,168.088,12161.041,169.559,1
36922,6.726,10.376,0.822,0.343,0.355,-0.032,168.088,12161.041,169.559,1
36923,6.726,10.376,0.822,0.343,0.355,-0.032,168.088,12161.041,169.559,1
36924,6.734,10.397,0.818,0.348,0.35,-0.042,168.089,12199.324,170.653,1
36925,6.734,10.397,0.818,0.348,0.35,-0.042,168.089,12199.324,170.653,1
36926,6.734,10.397,0.818,0.348,0.35,-0.042,168.089,12199.324,170.653,1
36927,6.762,10.404,0.82,0.335,0.35,-0.048,167.096,12223.399,171.296,1
36928,6.762,10.404,0.82,0.335,0.35,-0.048,167.096,12223.399,171.296,0
36929,6.762,10.404,0.82,0.335,0.35,-0.048,167.096,12223.399,171.296,0
36930,6.801,10.405,0.824,0.332,0.35,-0.047,168.848,12231.416,171.128,0
36931,6.801,10.405,0.824,0.332,0.35,-0.047,168.848,12231.416,171.128,0
36932,6.801,10.405,0.824,0.332,0.35,-0.047,168.848,12231.416,171.128,0
36933,6.832,10.403,0.825,0.321,0.35,-0.047,169.771,12242.139,171.834,0
36934,6.832,10.403,0.825,0.321,0.35,-0.047,169.771,12242.139,171.834,0
36935,6.832,10.403,0.825,0.321,0.35,-0.047,169.771,12242.139,171.834,0
36936,6.852,10.403,0.83,0.312,0.35,-0.055,164.918,12199.03,170.985,0
36937,6.852,10.403,0.83,0.312,0.35,-0.055,164.918,12199.03,170.985,0
36938,6.852,10.403,0.83,0.312,0.35,-0.055,164.918,12199.03,170.985,0
36939,6.858,10.41,0.83,0.319,0.35,-0.077,168.208,12180.899,170.468,0
36940,6.858,10.41,0.83,0.319,0.35,-0.077,168.208,12180.899,170.468,0
36941,6.858,10.41,0.83,0.319,0.35,-0.077,168.208,12180.899,170.468,0
36942,6.85,10.428,0.831,0.324,0.352,-0.103,169.786,12215.183,170.041,0
36943,6.85,10.428,0.831,0.324,0.352,-0.103,169.786,12215.183,170.041,0
36944,6.85,10.428,0.831,0.324,0.352,-0.103,169.786,12215.183,170.041,0
36945,6.821,10.442,0.819,0.333,0.36,-0.056,169.938,12306.291,169.627,1
36946,6.821,10.442,0.819,0.333,0.36,-0.056,169.938,12306.291,169.627,1
36947,6.821,10.442,0.819,0.333,0.36,-0.056,169.938,12306.291,169.627,1
36948,6.803,10.472,0.809,0.331,0.352,-0.035,166.632,12402.005,168.614,1
36949,6.803,10.472,0.809,0.331,0.352,-0.035,166.632,12402.005,168.614,1
36950,6.803,10.472,0.809,0.331,0.352,-0.035,166.632,12402.005,168.614,1
36951,6.796,10.488,0.802,0.335,0.35,-0.048,168.287,12315.151,169.349,1
36952,6.796,10.488,0.802,0.335,0.35,-0.048,168.287,12315.151,169.349,1
36953,6.796,10.488,0.802,0.335,0.35,-0.048,168.287,12315.151,169.349,1
36954,6.815,10.502,0.802,0.338,0.35,-0.048,168.152,12264.743,168.517,0
36955,6.815,10.502,0.802,0.338,0.35,-0.048,168.152,12264.743,168.517,0
36956,6.815,10.502,0.802,0.338,0.35,-0.048,168.152,12264.743,168.517,0
36957,6.842,10.502,0.809,0.328,0.35,-0.054,169.563,12267.526,168.898,0
36958,6.842,10.502,0.809,0.328,0.35,-0.054,169.563,12267.526,168.898,0
36959,6.842,10.502,0.809,0.328,0.35,-0.054,169.563,12267.526,168.898,0
36960,6.881,10.502,0.821,0.322,0.355,-0.053,164.251,12257.52,168.824,0
36961,6.881,10.502,0.821,0.322,0.355,-0.053,164.251,12257.52,168.824,0
36962,6.881,10.502,0.821,0.322,0.355,-0.053,164.251,12257.52,168.824,0
36963,6.909,10.502,0.829,0.325,0.36,-0.051,167.63,12260.774,168.166,0
36964,6.909,10.502,0.829,0.325,0.36,-0.051,167.63,12260.774,168.166,0
36965,6.909,10.502,0.829,0.325,0.36,-0.051,167.63,12260.774,168.166,0
36966,6.914,10.507,0.83,0.321,0.36,-0.097,170.195,12306.56,167.472,0
36967,6.914,10.507,0.83,0.321,0.36,-0.097,170.195,12306.56,167.472,0
36968,6.914,10.507,0.83,0.321,0.36,-0.097,170.195,12306.56,167.472,0
36969,6.896,10.518,0.828,0.32,0.365,-0.109,168.53,12351.416,168.552,0
36970,6.896,10.518,0.828,0.32,0.365,-0.109,168.53,12351.416,168.552,0
36971,6.896,10.518,0.828,0.32,0.365,-0.109,168.53,12351.416,168.552,1
36972,6.874,10.527,0.82,0.332,0.36,-0.034,167.633,12352.382,167.255,1
36973,6.874,10.527,0.82,0.332,0.36,-0.034,167.633,12352.382,167.255,1
36974,6.874,10.527,0.82,0.332,0.36,-0.034,167.633,12352.382,167.255,1
36975,6.866,10.532,0.818,0.341,0.36,-0.032,170.524,12280.292,167.522,1
36976,6.866,10.532,0.818,0.341,0.36,-0.032,170.524,12280.292,167.522,1
36977,6.866,10.532,0.818,0.341,0.36,-0.032,170.524,12280.292,167.522,1
36978,6.888,10.525,0.818,0.346,0.35,-0.043,170.9,12189.851,166.444,1
36979,6.888,10.525,0.818,0.346,0.35,-0.043,170.9,12189.851,166.444,1
36980,6.888,10.525,0.818,0.346,0.35,-0.043,170.9,12189.851,166.444,0
36981,6.922,10.514,0.826,0.35,0.352,-0.052,166.131,12204.632,167.077,0
36982,6.922,10.514,0.826,0.35,0.352,-0.052,166.131,12204.632,167.077,0
36983,6.922,10.514,0.826,0.35,0.352,-0.052,166.131,12204.632,167.077,0
36984,6.961,10.492,0.833,0.332,0.352,-0.052,168.368,12236.968,168.238,0
36985,6.961,10.492,0.833,0.332,0.352,-0.052,168.368,12236.968,168.238,0
36986,6.961,10.492,0.833,0.332,0.352,-0.052,168.368,12236.968,168.238,0
36987,6.991,10.48,0.844,0.322,0.36,-0.059,173.342,12253.731,168.933,0
36988,6.991,10.48,0.844,0.322,0.36,-0.059,173.342,12253.731,168.933,0
36989,6.991,10.48,0.844,0.322,0.36,-0.059,173.342,12253.731,168.933,0
36990,7,10.468,0.855,0.314,0.36,-0.06,171.349,12230.526,167.804,0
36991,7,10.468,0.855,0.314,0.36,-0.06,171.349,12230.526,167.804,0
36992,7,10.468,0.855,0.314,0.36,-0.06,171.349,12230.526,167.804,0
36993,6.993,10.468,0.858,0.317,0.36,-0.102,168.353,12201.251,168.162,0
36994,6.993,10.468,0.858,0.317,0.36,-0.102,168.353,12201.251,168.162,0
36995,6.993,10.468,0.858,0.317,0.36,-0.102,168.353,12201.251,168.162,0
36996,6.968,10.475,0.856,0.321,0.365,-0.082,171.235,12190.699,168.297,0
36997,6.968,10.475,0.856,0.321,0.365,-0.082,171.235,12190.699,168.297,0
36998,6.968,10.475,0.856,0.321,0.365,-0.082,171.235,12190.699,168.297,1
36999,6.935,10.488,0.848,0.316,0.362,-0.048,171.306,12214.502,170.328,1
37000,6.935,10.488,0.848,0.316,0.362,-0.048,171.306,12214.502,170.328,1
37001,6.935,10.488,0.848,0.316,0.362,-0.048,171.306,12214.502,170.328,1
37002,6.915,10.496,0.84,0.324,0.355,-0.051,168.641,12167.332,170.237,1
37003,6.915,10.496,0.84,0.324,0.355,-0.051,168.641,12167.332,170.237,1
37004,6.915,10.496,0.84,0.324,0.355,-0.051,168.641,12167.332,170.237,1
37005,6.909,10.508,0.838,0.328,0.35,-0.058,169.114,12118.453,170.004,1
37006,6.909,10.508,0.838,0.328,0.35,-0.058,169.114,12118.453,170.004,1
37007,6.909,10.508,0.838,0.328,0.35,-0.058,169.114,12118.453,170.004,0
37008,6.917,10.511,0.838,0.327,0.352,-0.066,172.357,12108.637,170.237,0
37009,6.917,10.511,0.838,0.327,0.352,-0.066,172.357,12108.637,170.237,0
37010,6.917,10.511,0.838,0.327,0.352,-0.066,172.357,12108.637,170.237,0
37011,6.927,10.512,0.839,0.316,0.358,-0.064,168.737,12088.739,171.388,0
37012,6.927,10.512,0.839,0.316,0.358,-0.064,168.737,12088.739,171.388,0
37013,6.927,10.512,0.839,0.316,0.358,-0.064,168.737,12088.739,171.388,0
37014,6.932,10.516,0.84,0.312,0.36,-0.064,163.537,12058.075,171.631,0
37015,6.932,10.516,0.84,0.312,0.36,-0.064,163.537,12058.075,171.631,0
37016,6.932,10.516,0.84,0.312,0.36,-0.064,163.537,12058.075,171.631,0
37017,6.934,10.525,0.847,0.318,0.36,-0.07,163.673,12035.295,171.299,0
37018,6.934,10.525,0.847,0.318,0.36,-0.07,163.673,12035.295,171.299,0
37019,6.934,10.525,0.847,0.318,0.36,-0.07,163.673,12035.295,171.299,0
37020,6.919,10.535,0.843,0.312,0.362,-0.122,167.863,12056.597,170.366,0
37021,6.919,10.535,0.843,0.312,0.362,-0.122,167.863,12056.597,170.366,0
37022,6.919,10.535,0.843,0.312,0.362,-0.122,167.863,12056.597,170.366,0
37023,6.892,10.553,0.84,0.32,0.368,-0.068,165.179,12024.861,171.733,0
37024,6.892,10.553,0.84,0.32,0.368,-0.068,165.179,12024.861,171.733,0
37025,6.892,10.553,0.84,0.32,0.368,-0.068,165.179,12024.861,171.733,0
37026,6.858,10.57,0.832,0.329,0.37,-0.041,164.734,11990.839,171.272,0
37027,6.858,10.57,0.832,0.329,0.37,-0.041,164.734,11990.839,171.272,0
37028,6.858,10.57,0.832,0.329,0.37,-0.041,164.734,11990.839,171.272,0
37029,6.838,10.581,0.825,0.333,0.362,-0.05,167.119,11870.498,169.828,0
37030,6.838,10.581,0.825,0.333,0.362,-0.05,167.119,11870.498,169.828,0
37031,6.838,10.581,0.825,0.333,0.362,-0.05,167.119,11870.498,169.828,0
37032,6.836,10.588,0.823,0.338,0.368,-0.049,167.854,11822.567,169.134,0
37033,6.836,10.588,0.823,0.338,0.368,-0.049,167.854,11822.567,169.134,0
37034,6.836,10.588,0.823,0.338,0.368,-0.049,167.854,11822.567,169.134,0
37035,6.851,10.589,0.827,0.33,0.36,-0.052,164.652,11826.202,168.424,0
37036,6.851,10.589,0.827,0.33,0.36,-0.052,164.652,11826.202,168.424,0
37037,6.851,10.589,0.827,0.33,0.36,-0.052,164.652,11826.202,168.424,0
37038,6.866,10.588,0.828,0.325,0.36,-0.057,169.866,11837.322,169.767,0
37039,6.866,10.588,0.828,0.325,0.36,-0.057,169.866,11837.322,169.767,0
37040,6.866,10.588,0.828,0.325,0.36,-0.057,169.866,11837.322,169.767,0
37041,6.874,10.584,0.829,0.32,0.358,-0.059,166.494,11821.531,169.068,0
37042,6.874,10.584,0.829,0.32,0.358,-0.059,166.494,11821.531,169.068,1
37043,6.874,10.584,0.829,0.32,0.358,-0.059,166.494,11821.531,169.068,1
37044,6.887,10.586,0.832,0.324,0.358,-0.057,169.148,11847.485,167.408,1
37045,6.887,10.586,0.832,0.324,0.358,-0.057,169.148,11847.485,167.408,1
37046,6.887,10.586,0.832,0.324,0.358,-0.057,169.148,11847.485,167.408,1
37047,6.878,10.59,0.833,0.32,0.35,-0.058,165.653,11788.269,167.479,1
37048,6.878,10.59,0.833,0.32,0.35,-0.058,165.653,11788.269,167.479,1
37049,6.878,10.59,0.833,0.32,0.35,-0.058,165.653,11788.269,167.479,1
37050,6.868,10.592,0.839,0.321,0.35,-0.052,165.61,11680.617,168.068,1
37051,6.868,10.592,0.839,0.321,0.35,-0.052,165.61,11680.617,168.068,0
37052,6.868,10.592,0.839,0.321,0.35,-0.052,165.61,11680.617,168.068,0
37053,6.856,10.604,0.833,0.319,0.358,-0.048,166.776,11677.771,168.012,0
37054,6.856,10.604,0.833,0.319,0.358,-0.048,166.776,11677.771,168.012,0
37055,6.856,10.604,0.833,0.319,0.358,-0.048,166.776,11677.771,168.012,0
37056,6.84,10.611,0.83,0.324,0.368,-0.052,165.124,11632.827,168.69,0
37057,6.84,10.611,0.83,0.324,0.368,-0.052,165.124,11632.827,168.69,0
37058,6.84,10.611,0.83,0.324,0.368,-0.052,165.124,11632.827,168.69,0
37059,6.822,10.619,0.824,0.32,0.37,-0.049,164.316,11658.082,167.428,0
37060,6.822,10.619,0.824,0.32,0.37,-0.049,164.316,11658.082,167.428,0
37061,6.822,10.619,0.824,0.32,0.37,-0.049,164.316,11658.082,167.428,0
37062,6.8,10.628,0.822,0.326,0.37,-0.069,167.689,11639.735,167.491,0
37063,6.8,10.628,0.822,0.326,0.37,-0.069,167.689,11639.735,167.491,0
37064,6.8,10.628,0.822,0.326,0.37,-0.069,167.689,11639.735,167.491,0
37065,6.764,10.635,0.812,0.332,0.372,-0.105,170.649,11602.695,167.175,0
37066,6.764,10.635,0.812,0.332,0.372,-0.105,170.649,11602.695,167.175,0
37067,6.764,10.635,0.812,0.332,0.372,-0.105,170.649,11602.695,167.175,0
37068,6.729,10.648,0.803,0.339,0.378,-0.048,167.286,11566.931,167.213,0
37069,6.729,10.648,0.803,0.339,0.378,-0.048,167.286,11566.931,167.213,0
37070,6.729,10.648,0.803,0.339,0.378,-0.048,167.286,11566.931,167.213,0
37071,6.708,10.652,0.8,0.348,0.382,-0.014,166.37,11539.746,167.724,0
37072,6.708,10.652,0.8,0.348,0.382,-0.014,166.37,11539.746,167.724,0
37073,6.708,10.652,0.8,0.348,0.382,-0.014,166.37,11539.746,167.724,1
37074,6.729,10.632,0.799,0.36,0.382,-0.022,166.184,11527.257,167.056,1
37075,6.729,10.632,0.799,0.36,0.382,-0.022,166.184,11527.257,167.056,1
37076,6.729,10.632,0.799,0.36,0.382,-0.022,166.184,11527.257,167.056,1
37077,6.792,10.588,0.808,0.371,0.378,-0.032,169.29,11597.204,166.034,1
37078,6.792,10.588,0.808,0.371,0.378,-0.032,169.29,11597.204,166.034,1
37079,6.792,10.588,0.808,0.371,0.378,-0.032,169.29,11597.204,166.034,1
37080,6.875,10.53,0.83,0.375,0.37,-0.03,164.34,11648.421,165.191,1
37081,6.875,10.53,0.83,0.375,0.37,-0.03,164.34,11648.421,165.191,1
37082,6.875,10.53,0.83,0.375,0.37,-0.03,164.34,11648.421,165.191,0
37083,6.957,10.476,0.853,0.38,0.378,-0.03,166.398,11649.602,165.218,0
37084,6.957,10.476,0.853,0.38,0.378,-0.03,166.398,11649.602,165.218,0
37085,6.957,10.476,0.853,0.38,0.378,-0.03,166.398,11649.602,165.218,0
37086,7.016,10.425,0.874,0.375,0.38,-0.031,169.089,11673.276,165.237,0
37087,7.016,10.425,0.874,0.375,0.38,-0.031,169.089,11673.276,165.237,0
37088,7.016,10.425,0.874,0.375,0.38,-0.031,169.089,11673.276,165.237,0
37089,7.037,10.401,0.887,0.355,0.38,-0.034,168.97,11655.541,165.117,0
37090,7.037,10.401,0.887,0.355,0.38,-0.034,168.97,11655.541,165.117,0
37091,7.037,10.401,0.887,0.355,0.38,-0.034,168.97,11655.541,165.117,0
37092,7.024,10.388,0.897,0.348,0.39,-0.058,165.853,11654.673,164.328,0
37093,7.024,10.388,0.897,0.348,0.39,-0.058,165.853,11654.673,164.328,0
37094,7.024,10.388,0.897,0.348,0.39,-0.058,165.853,11654.673,164.328,0
37095,6.982,10.394,0.9,0.34,0.39,-0.122,168.529,11663.31,164.381,0
37096,6.982,10.394,0.9,0.34,0.39,-0.122,168.529,11663.31,164.381,0
37097,6.982,10.394,0.9,0.34,0.39,-0.122,168.529,11663.31,164.381,0
37098,6.922,10.411,0.896,0.341,0.39,-0.066,168.747,11639.236,164.833,0
37099,6.922,10.411,0.896,0.341,0.39,-0.066,168.747,11639.236,164.833,0
37100,6.922,10.411,0.896,0.341,0.39,-0.066,168.747,11639.236,164.833,0
37101,6.85,10.438,0.882,0.338,0.39,-0.031,165.918,11698.536,164.986,0
37102,6.85,10.438,0.882,0.338,0.39,-0.031,165.918,11698.536,164.986,1
37103,6.85,10.438,0.882,0.338,0.39,-0.031,165.918,11698.536,164.986,1
37104,6.8,10.452,0.881,0.341,0.388,-0.034,166.245,11723.351,165.804,1
37105,6.8,10.452,0.881,0.341,0.388,-0.034,166.245,11723.351,165.804,1
37106,6.8,10.452,0.881,0.341,0.388,-0.034,166.245,11723.351,165.804,1
37107,6.776,10.462,0.881,0.324,0.38,-0.04,168.065,11659.834,165.689,1
37108,6.776,10.462,0.881,0.324,0.38,-0.04,168.065,11659.834,165.689,1
37109,6.776,10.462,0.881,0.324,0.38,-0.04,168.065,11659.834,165.689,1
37110,6.73,10.467,0.884,0.272,0.375,-0.033,171.252,11660.574,164.65,1
37111,6.73,10.467,0.884,0.272,0.375,-0.033,171.252,11660.574,164.65,0
37112,6.73,10.467,0.884,0.272,0.375,-0.033,171.252,11660.574,164.65,0
37113,6.774,10.36,0.897,0.285,0.39,-0.039,168.127,11641.592,164.251,0
37114,6.774,10.36,0.897,0.285,0.39,-0.039,168.127,11641.592,164.251,0
37115,6.774,10.36,0.897,0.285,0.39,-0.039,168.127,11641.592,164.251,0
37116,6.849,10.304,0.923,0.32,0.392,-0.052,171.347,11637.455,164.972,0
37117,6.849,10.304,0.923,0.32,0.392,-0.052,171.347,11637.455,164.972,0
37118,6.849,10.304,0.923,0.32,0.392,-0.052,171.347,11637.455,164.972,0
37119,6.706,10.286,0.898,0.306,0.4,-0.048,172.254,11642.91,165.588,0
37120,6.706,10.286,0.898,0.306,0.4,-0.048,172.254,11642.91,165.588,0
37121,6.706,10.286,0.898,0.306,0.4,-0.048,172.254,11642.91,165.588,0
37122,5.91,9.25,0.755,0.268,0.4,-0.078,168.407,11673.061,165.681,0
37123,5.91,9.25,0.755,0.268,0.4,-0.078,168.407,11673.061,165.681,0
37124,5.91,9.25,0.755,0.268,0.4,-0.078,168.407,11673.061,165.681,0
37125,5.059,8.022,0.642,0.231,0.4,-0.101,168.146,11699.85,165.498,0
37126,5.059,8.022,0.642,0.231,0.4,-0.101,168.146,11699.85,165.498,0
37127,5.059,8.022,0.642,0.231,0.4,-0.101,168.146,11699.85,165.498,0
37128,4.289,6.868,0.551,0.193,0.402,-0.026,169.329,11739.01,166.521,0
37129,4.289,6.868,0.551,0.193,0.402,-0.026,169.329,11739.01,166.521,0
37130,4.289,6.868,0.551,0.193,0.402,-0.026,169.329,11739.01,166.521,0
37131,3.549,5.774,0.466,0.155,0.405,-0.01,171.003,11697.035,168.119,0
37132,3.549,5.774,0.466,0.155,0.405,-0.01,171.003,11697.035,168.119,0
37133,3.549,5.774,0.466,0.155,0.405,-0.01,171.003,11697.035,168.119,0
37134,2.917,4.852,0.399,0.123,0.4,-0.016,167.936,11660.379,168.457,0
37135,2.917,4.852,0.399,0.123,0.4,-0.016,167.936,11660.379,168.457,0
37136,2.917,4.852,0.399,0.123,0.4,-0.016,167.936,11660.379,168.457,0
37137,2.522,4.227,0.379,0.104,0.4,-0.028,167.463,11723.648,167.902,0
37138,2.522,4.227,0.379,0.104,0.4,-0.028,167.463,11723.648,167.902,0
37139,2.522,4.227,0.379,0.104,0.4,-0.028,167.463,11723.648,167.902,1
37140,2.512,4.019,0.424,0.103,0.4,-0.033,167.255,11807.426,167.51,1
37141,2.512,4.019,0.424,0.103,0.4,-0.033,167.255,11807.426,167.51,1
37142,2.512,4.019,0.424,0.103,0.4,-0.033,167.255,11807.426,167.51,1
37143,3.189,4.593,0.562,0.132,0.398,-0.032,172.784,11859.359,167.663,1
37144,3.189,4.593,0.562,0.132,0.398,-0.032,172.784,11859.359,167.663,1
37145,3.189,4.593,0.562,0.132,0.398,-0.032,172.784,11859.359,167.663,1
37146,4.197,5.789,0.708,0.166,0.39,-0.035,165.733,11844.976,167.585,1
37147,4.197,5.789,0.708,0.166,0.39,-0.035,165.733,11844.976,167.585,1
37148,4.197,5.789,0.708,0.166,0.39,-0.035,165.733,11844.976,167.585,0
37149,5.024,6.972,0.813,0.202,0.39,-0.047,168.098,11833.804,166.37,0
37150,5.024,6.972,0.813,0.202,0.39,-0.047,168.098,11833.804,166.37,0
37151,5.024,6.972,0.813,0.202,0.39,-0.047,168.098,11833.804,166.37,0
37152,5.666,7.898,0.894,0.237,0.39,-0.073,171.22,11843.25,165.399,0
37153,5.666,7.898,0.894,0.237,0.39,-0.073,171.22,11843.25,165.399,0
37154,5.666,7.898,0.894,0.237,0.39,-0.073,171.22,11843.25,165.399,0
37155,6.137,8.606,0.954,0.257,0.39,-0.071,168.619,11836.771,165.664,0
37156,6.137,8.606,0.954,0.257,0.39,-0.071,168.619,11836.771,165.664,0
37157,6.137,8.606,0.954,0.257,0.39,-0.071,168.619,11836.771,165.664,0
37158,6.44,9.105,0.991,0.27,0.39,-0.071,166.839,11821.492,165.218,0
37159,6.44,9.105,0.991,0.27,0.39,-0.071,166.839,11821.492,165.218,0
37160,6.44,9.105,0.991,0.27,0.39,-0.071,166.839,11821.492,165.218,0
37161,6.634,9.453,1.013,0.282,0.39,-0.117,169.658,11822.766,164.508,0
37162,6.634,9.453,1.013,0.282,0.39,-0.117,169.658,11822.766,164.508,0
37163,6.634,9.453,1.013,0.282,0.39,-0.117,169.658,11822.766,164.508,0
37164,6.747,9.692,1.02,0.292,0.39,-0.082,170.83,11806.484,164.287,0
37165,6.747,9.692,1.02,0.292,0.39,-0.082,170.83,11806.484,164.287,0
37166,6.747,9.692,1.02,0.292,0.39,-0.082,170.83,11806.484,164.287,1
37167,6.809,9.858,1.018,0.293,0.39,-0.06,166.686,11778.773,163.095,1
37168,6.809,9.858,1.018,0.293,0.39,-0.06,166.686,11778.773,163.095,1
37169,6.809,9.858,1.018,0.293,0.39,-0.06,166.686,11778.773,163.095,1
37170,6.845,9.971,1.013,0.296,0.39,-0.052,170.245,11713.733,164.1,1
37171,6.845,9.971,1.013,0.296,0.39,-0.052,170.245,11713.733,164.1,1
37172,6.845,9.971,1.013,0.296,0.39,-0.052,170.245,11713.733,164.1,1
37173,6.886,10.048,1.007,0.3,0.39,-0.061,172.145,11659.597,164.277,1
37174,6.886,10.048,1.007,0.3,0.39,-0.061,172.145,11659.597,164.277,1
